x [mm];y [mm];z [mm];z-displacement [mm]
-251.163;-94.4794;0;0
-249.628;-94.4794;0;0
-248.092;-94.4794;0;0
-246.557;-94.4794;0;0
-245.021;-94.4794;0;0
-243.486;-94.4794;0;0
-241.95;-94.4794;0;0
-240.415;-94.4794;0;0
-238.879;-94.4794;0;0
-237.344;-94.4794;0;0
-235.808;-94.4794;0;0
-234.273;-94.4794;0;0
-232.737;-94.4794;0;0
-231.202;-94.4794;0;0
-229.666;-94.4794;0;0
-228.131;-94.4794;0;0
-226.595;-94.4794;0;0
-225.06;-94.4794;0;0
-223.524;-94.4794;0;0
-221.989;-94.4794;0;0
-220.453;-94.4794;0;0
-218.918;-94.4794;0;0
-217.382;-94.4794;0;0
-215.847;-94.4794;0;0
-214.311;-94.4794;0;0
-212.776;-94.4794;0;0
-211.24;-94.4794;0;0
-209.705;-94.4794;0;0
-208.169;-94.4794;0;0
-206.634;-94.4794;0;0
-205.098;-94.4794;0;0
-203.563;-94.4794;0;0
-202.027;-94.4794;0;0
-200.492;-94.4794;0;0
-198.956;-94.4794;0;0
-197.421;-94.4794;0;0
-195.885;-94.4794;0;0
-194.35;-94.4794;0;0
-192.814;-94.4794;0;0
-191.279;-94.4794;0;0
-189.743;-94.4794;0;0
-188.208;-94.4794;0;0
-186.672;-94.4794;0;0
-185.137;-94.4794;0;0
-183.601;-94.4794;0;0
-182.066;-94.4794;0;0
-180.53;-94.4794;0;0
-178.995;-94.4794;0;0
-177.459;-94.4794;0;0
-175.924;-94.4794;0;0
-174.388;-94.4794;0;0
-172.853;-94.4794;0;0
-171.317;-94.4794;0;0
-169.782;-94.4794;0;0
-168.246;-94.4794;0;0
-166.711;-94.4794;0;0
-165.175;-94.4794;0;0
-163.64;-94.4794;0;0
-162.104;-94.4794;0;0
-160.569;-94.4794;0;0
-159.033;-94.4794;0;0
-157.498;-94.4794;0;0
-155.962;-94.4794;0;0
-154.427;-94.4794;0;0
-152.891;-94.4794;0;0
-151.356;-94.4794;0;0
-149.821;-94.4794;0;0
-148.285;-94.4794;0;0
-146.75;-94.4794;0;0
-145.214;-94.4794;0;0
-143.679;-94.4794;0;0
-142.143;-94.4794;0;0
-140.608;-94.4794;0;0
-139.072;-94.4794;0;0
-137.537;-94.4794;0;0
-136.001;-94.4794;0;0
-134.466;-94.4794;0;0
-132.93;-94.4794;0;0
-131.395;-94.4794;0;0
-129.859;-94.4794;0;0
-128.324;-94.4794;0;0
-126.788;-94.4794;0;0
-125.253;-94.4794;0;0
-123.717;-94.4794;0;0
-122.182;-94.4794;0;0
-120.646;-94.4794;0;0
-119.111;-94.4794;0;0
-117.575;-94.4794;0;0
-116.04;-94.4794;0;0
-114.504;-94.4794;0;0
-112.969;-94.4794;0;0
-111.433;-94.4794;0;0
-109.898;-94.4794;0;0
-108.362;-94.4794;0;0
-106.827;-94.4794;0;0
-105.291;-94.4794;0;0
-103.756;-94.4794;0;0
-102.22;-94.4794;0;0
-100.685;-94.4794;0;0
-99.149;-94.4794;0;0
-97.6135;-94.4794;0;0
-96.078;-94.4794;0;0
-94.5425;-94.4794;0;0
-93.007;-94.4794;0;0
-91.4715;-94.4794;0;0
-89.936;-94.4794;0;0
-88.4005;-94.4794;0;0
-86.865;-94.4794;0;0
-85.3295;-94.4794;0;0
-83.794;-94.4794;0;0
-82.2585;-94.4794;0;0
-80.723;-94.4794;0;0
-79.1875;-94.4794;0;0
-77.652;-94.4794;0;0
-76.1165;-94.4794;0;0
-74.581;-94.4794;0;0
-73.0456;-94.4794;0;0
-71.5101;-94.4794;0;0
-69.9746;-94.4794;0;0
-68.4391;-94.4794;0;0
-66.9036;-94.4794;0;0
-65.3681;-94.4794;0;0
-63.8326;-94.4794;0;0
-62.2971;-94.4794;0;0
-60.7616;-94.4794;0;0
-59.2261;-94.4794;0;0
-57.6906;-94.4794;0;0
-56.1551;-94.4794;0;0
-54.6196;-94.4794;0;0
-53.0841;-94.4794;0;0
-51.5486;-94.4794;0;0
-50.0131;-94.4794;0;0
-48.4776;-94.4794;0;0
-46.9421;-94.4794;0;0
-45.4066;-94.4794;0;0
-43.8711;-94.4794;0;0
-42.3356;-94.4794;0;0
-40.8001;-94.4794;0;0
-39.2646;-94.4794;0;0
-37.7291;-94.4794;0;0
-36.1936;-94.4794;0;0
-34.6581;-94.4794;0;0
-33.1226;-94.4794;0;0
-31.5871;-94.4794;0;0
-30.0516;-94.4794;0;0
-28.5161;-94.4794;0;0
-26.9806;-94.4794;0;0
-25.4451;-94.4794;0;0
-23.9096;-94.4794;0;0
-22.3741;-94.4794;0;0
-20.8386;-94.4794;0;0
-19.3031;-94.4794;0;0
-17.7676;-94.4794;0;0
-16.2321;-94.4794;0;0
-14.6966;-94.4794;0;0
-13.1611;-94.4794;0;0
-11.6256;-94.4794;0;0
-10.0901;-94.4794;0;0
-8.55459;-94.4794;0;0
-7.01909;-94.4794;0;0
-5.48359;-94.4794;0;0
-3.9481;-94.4794;0;0
-2.4126;-94.4794;0;0
-0.877097;-94.4794;0;0
0.658402;-94.4794;0;0
2.1939;-94.4794;0;0
3.7294;-94.4794;0;0
5.2649;-94.4794;0;0
6.8004;-94.4794;0;0
8.3359;-94.4794;0;0
9.8714;-94.4794;0;0
11.4069;-94.4794;0;0
12.9424;-94.4794;0;0
14.4779;-94.4794;0;0
16.0134;-94.4794;0;0
17.5489;-94.4794;0;0
19.0844;-94.4794;0;0
20.6199;-94.4794;0;0
22.1554;-94.4794;0;0
23.6909;-94.4794;0;0
25.2264;-94.4794;0;0
26.7619;-94.4794;0;0
28.2974;-94.4794;0;0
29.8329;-94.4794;0;0
31.3684;-94.4794;6.59767;0.515409
32.9039;-94.4794;6.6035;0.515073
34.4394;-94.4794;6.60147;0.513062
35.9749;-94.4794;6.59703;0.511693
37.5104;-94.4794;6.59192;0.511593
39.0459;-94.4794;6.58911;0.512697
40.5814;-94.4794;6.58658;0.512169
42.1169;-94.4794;6.58636;0.509309
43.6524;-94.4794;6.59032;0.505086
45.1879;-94.4794;6.5897;0.501119
46.7234;-94.4794;6.58396;0.496282
48.2589;-94.4794;6.58957;0.489976
49.7944;-94.4794;0;0
51.3299;-94.4794;0;0
52.8654;-94.4794;0;0
54.4009;-94.4794;0;0
55.9364;-94.4794;0;0
57.4719;-94.4794;0;0
59.0074;-94.4794;0;0
60.5429;-94.4794;0;0
62.0784;-94.4794;0;0
63.6139;-94.4794;0;0
65.1494;-94.4794;0;0
66.6849;-94.4794;0;0
68.2204;-94.4794;0;0
69.7559;-94.4794;0;0
71.2914;-94.4794;0;0
72.8269;-94.4794;0;0
74.3624;-94.4794;0;0
75.8979;-94.4794;0;0
77.4334;-94.4794;0;0
78.9689;-94.4794;0;0
80.5043;-94.4794;0;0
82.0398;-94.4794;0;0
83.5753;-94.4794;0;0
85.1108;-94.4794;0;0
86.6463;-94.4794;0;0
88.1818;-94.4794;0;0
89.7173;-94.4794;0;0
91.2528;-94.4794;0;0
92.7883;-94.4794;0;0
94.3238;-94.4794;0;0
95.8593;-94.4794;0;0
97.3948;-94.4794;0;0
98.9303;-94.4794;0;0
100.466;-94.4794;0;0
102.001;-94.4794;0;0
103.537;-94.4794;0;0
105.072;-94.4794;0;0
106.608;-94.4794;0;0
108.143;-94.4794;0;0
109.679;-94.4794;0;0
111.214;-94.4794;0;0
112.75;-94.4794;0;0
114.285;-94.4794;0;0
115.821;-94.4794;0;0
117.356;-94.4794;0;0
118.892;-94.4794;0;0
120.427;-94.4794;0;0
121.963;-94.4794;0;0
123.498;-94.4794;0;0
125.034;-94.4794;0;0
126.569;-94.4794;0;0
128.105;-94.4794;0;0
129.64;-94.4794;0;0
131.176;-94.4794;0;0
132.711;-94.4794;0;0
134.247;-94.4794;0;0
135.782;-94.4794;0;0
137.318;-94.4794;0;0
138.853;-94.4794;0;0
140.389;-94.4794;0;0
141.924;-94.4794;0;0
143.46;-94.4794;0;0
144.995;-94.4794;0;0
146.531;-94.4794;0;0
148.066;-94.4794;0;0
149.602;-94.4794;0;0
151.137;-94.4794;0;0
152.673;-94.4794;0;0
154.208;-94.4794;0;0
155.744;-94.4794;0;0
157.279;-94.4794;0;0
158.815;-94.4794;0;0
160.35;-94.4794;0;0
161.886;-94.4794;0;0
163.421;-94.4794;0;0
164.957;-94.4794;0;0
166.492;-94.4794;0;0
168.028;-94.4794;0;0
169.563;-94.4794;0;0
171.099;-94.4794;0;0
172.634;-94.4794;0;0
174.17;-94.4794;0;0
175.705;-94.4794;0;0
177.241;-94.4794;0;0
178.776;-94.4794;0;0
180.312;-94.4794;0;0
181.847;-94.4794;0;0
183.383;-94.4794;0;0
184.918;-94.4794;0;0
186.454;-94.4794;0;0
187.989;-94.4794;0;0
189.525;-94.4794;0;0
191.06;-94.4794;0;0
192.596;-94.4794;0;0
194.131;-94.4794;0;0
195.667;-94.4794;0;0
197.202;-94.4794;0;0
198.738;-94.4794;0;0
200.273;-94.4794;0;0
201.809;-94.4794;0;0
203.344;-94.4794;0;0
204.88;-94.4794;0;0
206.415;-94.4794;0;0
207.951;-94.4794;0;0
209.486;-94.4794;0;0
211.022;-94.4794;0;0
212.557;-94.4794;0;0
214.093;-94.4794;0;0
215.628;-94.4794;0;0
217.164;-94.4794;0;0
218.699;-94.4794;0;0
220.235;-94.4794;0;0
221.77;-94.4794;0;0
223.306;-94.4794;0;0
224.841;-94.4794;0;0
226.377;-94.4794;0;0
227.912;-94.4794;0;0
229.448;-94.4794;0;0
230.983;-94.4794;0;0
232.519;-94.4794;0;0
234.054;-94.4794;0;0
235.59;-94.4794;0;0
237.125;-94.4794;0;0
238.661;-94.4794;0;0
240.196;-94.4794;0;0
241.732;-94.4794;0;0
243.267;-94.4794;0;0
244.803;-94.4794;0;0
246.338;-94.4794;0;0
247.874;-94.4794;0;0
249.409;-94.4794;0;0
250.945;-94.4794;0;0
252.48;-94.4794;0;0
254.016;-94.4794;0;0
255.551;-94.4794;0;0
257.087;-94.4794;0;0
258.622;-94.4794;0;0
260.158;-94.4794;0;0
261.693;-94.4794;0;0
263.229;-94.4794;0;0
264.764;-94.4794;0;0
266.3;-94.4794;0;0
267.835;-94.4794;0;0
269.371;-94.4794;0;0
270.906;-94.4794;0;0
272.442;-94.4794;0;0
273.977;-94.4794;0;0
275.513;-94.4794;0;0
277.048;-94.4794;0;0
278.584;-94.4794;0;0
280.119;-94.4794;0;0
281.655;-94.4794;0;0
283.19;-94.4794;0;0
284.726;-94.4794;0;0
286.261;-94.4794;0;0
287.797;-94.4794;0;0
289.332;-94.4794;0;0
290.868;-94.4794;0;0
292.403;-94.4794;0;0
293.939;-94.4794;0;0
295.474;-94.4794;0;0
297.01;-94.4794;0;0
298.545;-94.4794;0;0
300.081;-94.4794;0;0
301.616;-94.4794;0;0
303.152;-94.4794;0;0
304.687;-94.4794;0;0
306.223;-94.4794;0;0
307.758;-94.4794;0;0
309.294;-94.4794;0;0
310.829;-94.4794;0;0
312.365;-94.4794;0;0
313.9;-94.4794;0;0
315.436;-94.4794;0;0
316.971;-94.4794;0;0
318.507;-94.4794;0;0
320.042;-94.4794;0;0
321.578;-94.4794;0;0
323.113;-94.4794;0;0
324.649;-94.4794;0;0
326.184;-94.4794;0;0
327.72;-94.4794;0;0
329.255;-94.4794;0;0
330.791;-94.4794;0;0
332.326;-94.4794;0;0
333.862;-94.4794;0;0
335.397;-94.4794;0;0
336.933;-94.4794;0;0
338.468;-94.4794;0;0
340.004;-94.4794;0;0
341.539;-94.4794;0;0
343.075;-94.4794;0;0
344.61;-94.4794;0;0
346.146;-94.4794;0;0
347.681;-94.4794;0;0
-258.841;-96.0149;0;0
-257.305;-96.0149;0;0
-255.77;-96.0149;0;0
-254.234;-96.0149;0;0
-252.699;-96.0149;0;0
-251.163;-96.0149;0;0
-249.628;-96.0149;0;0
-248.092;-96.0149;0;0
-246.557;-96.0149;0;0
-245.021;-96.0149;0;0
-243.486;-96.0149;0;0
-241.95;-96.0149;0;0
-240.415;-96.0149;0;0
-238.879;-96.0149;0;0
-237.344;-96.0149;0;0
-235.808;-96.0149;0;0
-234.273;-96.0149;0;0
-232.737;-96.0149;0;0
-231.202;-96.0149;0;0
-229.666;-96.0149;0;0
-228.131;-96.0149;0;0
-226.595;-96.0149;0;0
-225.06;-96.0149;0;0
-223.524;-96.0149;0;0
-221.989;-96.0149;0;0
-220.453;-96.0149;0;0
-218.918;-96.0149;0;0
-217.382;-96.0149;0;0
-215.847;-96.0149;0;0
-214.311;-96.0149;0;0
-212.776;-96.0149;0;0
-211.24;-96.0149;0;0
-209.705;-96.0149;0;0
-208.169;-96.0149;0;0
-206.634;-96.0149;0;0
-205.098;-96.0149;0;0
-203.563;-96.0149;0;0
-202.027;-96.0149;0;0
-200.492;-96.0149;0;0
-198.956;-96.0149;0;0
-197.421;-96.0149;0;0
-195.885;-96.0149;0;0
-194.35;-96.0149;0;0
-192.814;-96.0149;0;0
-191.279;-96.0149;0;0
-189.743;-96.0149;0;0
-188.208;-96.0149;0;0
-186.672;-96.0149;0;0
-185.137;-96.0149;0;0
-183.601;-96.0149;0;0
-182.066;-96.0149;0;0
-180.53;-96.0149;0;0
-178.995;-96.0149;0;0
-177.459;-96.0149;0;0
-175.924;-96.0149;0;0
-174.388;-96.0149;0;0
-172.853;-96.0149;0;0
-171.317;-96.0149;0;0
-169.782;-96.0149;0;0
-168.246;-96.0149;0;0
-166.711;-96.0149;0;0
-165.175;-96.0149;0;0
-163.64;-96.0149;0;0
-162.104;-96.0149;0;0
-160.569;-96.0149;0;0
-159.033;-96.0149;0;0
-157.498;-96.0149;0;0
-155.962;-96.0149;0;0
-154.427;-96.0149;0;0
-152.891;-96.0149;0;0
-151.356;-96.0149;0;0
-149.821;-96.0149;0;0
-148.285;-96.0149;0;0
-146.75;-96.0149;0;0
-145.214;-96.0149;0;0
-143.679;-96.0149;0;0
-142.143;-96.0149;0;0
-140.608;-96.0149;0;0
-139.072;-96.0149;0;0
-137.537;-96.0149;0;0
-136.001;-96.0149;0;0
-134.466;-96.0149;0;0
-132.93;-96.0149;0;0
-131.395;-96.0149;0;0
-129.859;-96.0149;0;0
-128.324;-96.0149;0;0
-126.788;-96.0149;0;0
-125.253;-96.0149;0;0
-123.717;-96.0149;0;0
-122.182;-96.0149;0;0
-120.646;-96.0149;0;0
-119.111;-96.0149;0;0
-117.575;-96.0149;0;0
-116.04;-96.0149;0;0
-114.504;-96.0149;0;0
-112.969;-96.0149;0;0
-111.433;-96.0149;0;0
-109.898;-96.0149;0;0
-108.362;-96.0149;0;0
-106.827;-96.0149;0;0
-105.291;-96.0149;0;0
-103.756;-96.0149;0;0
-102.22;-96.0149;0;0
-100.685;-96.0149;0;0
-99.149;-96.0149;0;0
-97.6135;-96.0149;0;0
-96.078;-96.0149;0;0
-94.5425;-96.0149;0;0
-93.007;-96.0149;0;0
-91.4715;-96.0149;0;0
-89.936;-96.0149;0;0
-88.4005;-96.0149;0;0
-86.865;-96.0149;0;0
-85.3295;-96.0149;0;0
-83.794;-96.0149;0;0
-82.2585;-96.0149;0;0
-80.723;-96.0149;0;0
-79.1875;-96.0149;0;0
-77.652;-96.0149;0;0
-76.1165;-96.0149;0;0
-74.581;-96.0149;0;0
-73.0456;-96.0149;0;0
-71.5101;-96.0149;0;0
-69.9746;-96.0149;0;0
-68.4391;-96.0149;0;0
-66.9036;-96.0149;0;0
-65.3681;-96.0149;0;0
-63.8326;-96.0149;0;0
-62.2971;-96.0149;0;0
-60.7616;-96.0149;0;0
-59.2261;-96.0149;0;0
-57.6906;-96.0149;0;0
-56.1551;-96.0149;0;0
-54.6196;-96.0149;0;0
-53.0841;-96.0149;0;0
-51.5486;-96.0149;0;0
-50.0131;-96.0149;0;0
-48.4776;-96.0149;0;0
-46.9421;-96.0149;0;0
-45.4066;-96.0149;0;0
-43.8711;-96.0149;0;0
-42.3356;-96.0149;0;0
-40.8001;-96.0149;0;0
-39.2646;-96.0149;0;0
-37.7291;-96.0149;0;0
-36.1936;-96.0149;0;0
-34.6581;-96.0149;0;0
-33.1226;-96.0149;0;0
-31.5871;-96.0149;0;0
-30.0516;-96.0149;0;0
-28.5161;-96.0149;0;0
-26.9806;-96.0149;0;0
-25.4451;-96.0149;0;0
-23.9096;-96.0149;0;0
-22.3741;-96.0149;0;0
-20.8386;-96.0149;0;0
-19.3031;-96.0149;0;0
-17.7676;-96.0149;0;0
-16.2321;-96.0149;0;0
-14.6966;-96.0149;0;0
-13.1611;-96.0149;0;0
-11.6256;-96.0149;0;0
-10.0901;-96.0149;0;0
-8.55459;-96.0149;0;0
-7.01909;-96.0149;0;0
-5.48359;-96.0149;0;0
-3.9481;-96.0149;0;0
-2.4126;-96.0149;0;0
-0.877097;-96.0149;0;0
0.658402;-96.0149;0;0
2.1939;-96.0149;0;0
3.7294;-96.0149;0;0
5.2649;-96.0149;0;0
6.8004;-96.0149;0;0
8.3359;-96.0149;0;0
9.8714;-96.0149;0;0
11.4069;-96.0149;0;0
12.9424;-96.0149;0;0
14.4779;-96.0149;0;0
16.0134;-96.0149;0;0
17.5489;-96.0149;0;0
19.0844;-96.0149;0;0
20.6199;-96.0149;0;0
22.1554;-96.0149;0;0
23.6909;-96.0149;0;0
25.2264;-96.0149;0;0
26.7619;-96.0149;0;0
28.2974;-96.0149;0;0
29.8329;-96.0149;0;0
31.3684;-96.0149;6.46957;0.468561
32.9039;-96.0149;6.47148;0.469324
34.4394;-96.0149;6.47007;0.46749
35.9749;-96.0149;6.46716;0.466835
37.5104;-96.0149;6.46129;0.467637
39.0459;-96.0149;6.45827;0.468872
40.5814;-96.0149;6.45851;0.467424
42.1169;-96.0149;6.45866;0.463403
43.6524;-96.0149;6.46199;0.459665
45.1879;-96.0149;6.45818;0.455827
46.7234;-96.0149;6.44996;0.451596
48.2589;-96.0149;6.46241;0.445015
49.7944;-96.0149;0;0
51.3299;-96.0149;0;0
52.8654;-96.0149;0;0
54.4009;-96.0149;0;0
55.9364;-96.0149;0;0
57.4719;-96.0149;0;0
59.0074;-96.0149;0;0
60.5429;-96.0149;0;0
62.0784;-96.0149;0;0
63.6139;-96.0149;0;0
65.1494;-96.0149;0;0
66.6849;-96.0149;0;0
68.2204;-96.0149;0;0
69.7559;-96.0149;0;0
71.2914;-96.0149;0;0
72.8269;-96.0149;0;0
74.3624;-96.0149;0;0
75.8979;-96.0149;0;0
77.4334;-96.0149;0;0
78.9689;-96.0149;0;0
80.5043;-96.0149;0;0
82.0398;-96.0149;0;0
83.5753;-96.0149;0;0
85.1108;-96.0149;0;0
86.6463;-96.0149;0;0
88.1818;-96.0149;0;0
89.7173;-96.0149;0;0
91.2528;-96.0149;0;0
92.7883;-96.0149;0;0
94.3238;-96.0149;0;0
95.8593;-96.0149;0;0
97.3948;-96.0149;0;0
98.9303;-96.0149;0;0
100.466;-96.0149;0;0
102.001;-96.0149;0;0
103.537;-96.0149;0;0
105.072;-96.0149;0;0
106.608;-96.0149;0;0
108.143;-96.0149;0;0
109.679;-96.0149;0;0
111.214;-96.0149;0;0
112.75;-96.0149;0;0
114.285;-96.0149;0;0
115.821;-96.0149;0;0
117.356;-96.0149;0;0
118.892;-96.0149;0;0
120.427;-96.0149;0;0
121.963;-96.0149;0;0
123.498;-96.0149;0;0
125.034;-96.0149;0;0
126.569;-96.0149;0;0
128.105;-96.0149;0;0
129.64;-96.0149;0;0
131.176;-96.0149;0;0
132.711;-96.0149;0;0
134.247;-96.0149;0;0
135.782;-96.0149;0;0
137.318;-96.0149;0;0
138.853;-96.0149;0;0
140.389;-96.0149;0;0
141.924;-96.0149;0;0
143.46;-96.0149;0;0
144.995;-96.0149;0;0
146.531;-96.0149;0;0
148.066;-96.0149;0;0
149.602;-96.0149;0;0
151.137;-96.0149;0;0
152.673;-96.0149;0;0
154.208;-96.0149;0;0
155.744;-96.0149;0;0
157.279;-96.0149;0;0
158.815;-96.0149;0;0
160.35;-96.0149;0;0
161.886;-96.0149;0;0
163.421;-96.0149;0;0
164.957;-96.0149;0;0
166.492;-96.0149;0;0
168.028;-96.0149;0;0
169.563;-96.0149;0;0
171.099;-96.0149;0;0
172.634;-96.0149;0;0
174.17;-96.0149;0;0
175.705;-96.0149;0;0
177.241;-96.0149;0;0
178.776;-96.0149;0;0
180.312;-96.0149;0;0
181.847;-96.0149;0;0
183.383;-96.0149;0;0
184.918;-96.0149;0;0
186.454;-96.0149;0;0
187.989;-96.0149;0;0
189.525;-96.0149;0;0
191.06;-96.0149;0;0
192.596;-96.0149;0;0
194.131;-96.0149;0;0
195.667;-96.0149;0;0
197.202;-96.0149;0;0
198.738;-96.0149;0;0
200.273;-96.0149;0;0
201.809;-96.0149;0;0
203.344;-96.0149;0;0
204.88;-96.0149;0;0
206.415;-96.0149;0;0
207.951;-96.0149;0;0
209.486;-96.0149;0;0
211.022;-96.0149;0;0
212.557;-96.0149;0;0
214.093;-96.0149;0;0
215.628;-96.0149;0;0
217.164;-96.0149;0;0
218.699;-96.0149;0;0
220.235;-96.0149;0;0
221.77;-96.0149;0;0
223.306;-96.0149;0;0
224.841;-96.0149;0;0
226.377;-96.0149;0;0
227.912;-96.0149;0;0
229.448;-96.0149;0;0
230.983;-96.0149;0;0
232.519;-96.0149;0;0
234.054;-96.0149;0;0
235.59;-96.0149;0;0
237.125;-96.0149;0;0
238.661;-96.0149;0;0
240.196;-96.0149;0;0
241.732;-96.0149;0;0
243.267;-96.0149;0;0
244.803;-96.0149;0;0
246.338;-96.0149;0;0
247.874;-96.0149;0;0
249.409;-96.0149;0;0
250.945;-96.0149;0;0
252.48;-96.0149;0;0
254.016;-96.0149;0;0
255.551;-96.0149;0;0
257.087;-96.0149;0;0
258.622;-96.0149;0;0
260.158;-96.0149;0;0
261.693;-96.0149;0;0
263.229;-96.0149;0;0
264.764;-96.0149;0;0
266.3;-96.0149;0;0
267.835;-96.0149;0;0
269.371;-96.0149;0;0
270.906;-96.0149;0;0
272.442;-96.0149;0;0
273.977;-96.0149;0;0
275.513;-96.0149;0;0
277.048;-96.0149;0;0
278.584;-96.0149;0;0
280.119;-96.0149;0;0
281.655;-96.0149;0;0
283.19;-96.0149;0;0
284.726;-96.0149;0;0
286.261;-96.0149;0;0
287.797;-96.0149;0;0
289.332;-96.0149;0;0
290.868;-96.0149;0;0
292.403;-96.0149;0;0
293.939;-96.0149;0;0
295.474;-96.0149;0;0
297.01;-96.0149;0;0
298.545;-96.0149;0;0
300.081;-96.0149;0;0
301.616;-96.0149;0;0
303.152;-96.0149;0;0
304.687;-96.0149;0;0
306.223;-96.0149;0;0
307.758;-96.0149;0;0
309.294;-96.0149;0;0
310.829;-96.0149;0;0
312.365;-96.0149;0;0
313.9;-96.0149;0;0
315.436;-96.0149;0;0
316.971;-96.0149;0;0
318.507;-96.0149;0;0
320.042;-96.0149;0;0
321.578;-96.0149;0;0
323.113;-96.0149;0;0
324.649;-96.0149;0;0
326.184;-96.0149;0;0
327.72;-96.0149;0;0
329.255;-96.0149;0;0
330.791;-96.0149;0;0
332.326;-96.0149;0;0
333.862;-96.0149;0;0
335.397;-96.0149;0;0
336.933;-96.0149;0;0
338.468;-96.0149;0;0
340.004;-96.0149;0;0
341.539;-96.0149;0;0
343.075;-96.0149;0;0
344.61;-96.0149;0;0
346.146;-96.0149;0;0
347.681;-96.0149;0;0
-258.841;-97.5504;0;0
-257.305;-97.5504;0;0
-255.77;-97.5504;0;0
-254.234;-97.5504;0;0
-252.699;-97.5504;0;0
-251.163;-97.5504;0;0
-249.628;-97.5504;0;0
-248.092;-97.5504;0;0
-246.557;-97.5504;0;0
-245.021;-97.5504;0;0
-243.486;-97.5504;0;0
-241.95;-97.5504;0;0
-240.415;-97.5504;0;0
-238.879;-97.5504;0;0
-237.344;-97.5504;0;0
-235.808;-97.5504;0;0
-234.273;-97.5504;0;0
-232.737;-97.5504;0;0
-231.202;-97.5504;0;0
-229.666;-97.5504;0;0
-228.131;-97.5504;0;0
-226.595;-97.5504;0;0
-225.06;-97.5504;0;0
-223.524;-97.5504;0;0
-221.989;-97.5504;0;0
-220.453;-97.5504;0;0
-218.918;-97.5504;0;0
-217.382;-97.5504;0;0
-215.847;-97.5504;0;0
-214.311;-97.5504;0;0
-212.776;-97.5504;0;0
-211.24;-97.5504;0;0
-209.705;-97.5504;0;0
-208.169;-97.5504;0;0
-206.634;-97.5504;0;0
-205.098;-97.5504;0;0
-203.563;-97.5504;0;0
-202.027;-97.5504;0;0
-200.492;-97.5504;0;0
-198.956;-97.5504;0;0
-197.421;-97.5504;0;0
-195.885;-97.5504;0;0
-194.35;-97.5504;0;0
-192.814;-97.5504;0;0
-191.279;-97.5504;0;0
-189.743;-97.5504;0;0
-188.208;-97.5504;0;0
-186.672;-97.5504;0;0
-185.137;-97.5504;0;0
-183.601;-97.5504;0;0
-182.066;-97.5504;0;0
-180.53;-97.5504;0;0
-178.995;-97.5504;0;0
-177.459;-97.5504;0;0
-175.924;-97.5504;0;0
-174.388;-97.5504;0;0
-172.853;-97.5504;0;0
-171.317;-97.5504;0;0
-169.782;-97.5504;0;0
-168.246;-97.5504;0;0
-166.711;-97.5504;0;0
-165.175;-97.5504;0;0
-163.64;-97.5504;0;0
-162.104;-97.5504;0;0
-160.569;-97.5504;0;0
-159.033;-97.5504;0;0
-157.498;-97.5504;0;0
-155.962;-97.5504;0;0
-154.427;-97.5504;0;0
-152.891;-97.5504;0;0
-151.356;-97.5504;0;0
-149.821;-97.5504;0;0
-148.285;-97.5504;0;0
-146.75;-97.5504;0;0
-145.214;-97.5504;0;0
-143.679;-97.5504;0;0
-142.143;-97.5504;0;0
-140.608;-97.5504;0;0
-139.072;-97.5504;0;0
-137.537;-97.5504;0;0
-136.001;-97.5504;0;0
-134.466;-97.5504;0;0
-132.93;-97.5504;0;0
-131.395;-97.5504;0;0
-129.859;-97.5504;0;0
-128.324;-97.5504;0;0
-126.788;-97.5504;0;0
-125.253;-97.5504;0;0
-123.717;-97.5504;0;0
-122.182;-97.5504;0;0
-120.646;-97.5504;0;0
-119.111;-97.5504;0;0
-117.575;-97.5504;0;0
-116.04;-97.5504;0;0
-114.504;-97.5504;0;0
-112.969;-97.5504;0;0
-111.433;-97.5504;0;0
-109.898;-97.5504;0;0
-108.362;-97.5504;0;0
-106.827;-97.5504;0;0
-105.291;-97.5504;0;0
-103.756;-97.5504;0;0
-102.22;-97.5504;0;0
-100.685;-97.5504;0;0
-99.149;-97.5504;0;0
-97.6135;-97.5504;0;0
-96.078;-97.5504;0;0
-94.5425;-97.5504;0;0
-93.007;-97.5504;0;0
-91.4715;-97.5504;0;0
-89.936;-97.5504;0;0
-88.4005;-97.5504;0;0
-86.865;-97.5504;0;0
-85.3295;-97.5504;0;0
-83.794;-97.5504;0;0
-82.2585;-97.5504;0;0
-80.723;-97.5504;0;0
-79.1875;-97.5504;0;0
-77.652;-97.5504;0;0
-76.1165;-97.5504;0;0
-74.581;-97.5504;0;0
-73.0456;-97.5504;0;0
-71.5101;-97.5504;0;0
-69.9746;-97.5504;0;0
-68.4391;-97.5504;0;0
-66.9036;-97.5504;0;0
-65.3681;-97.5504;0;0
-63.8326;-97.5504;0;0
-62.2971;-97.5504;0;0
-60.7616;-97.5504;0;0
-59.2261;-97.5504;0;0
-57.6906;-97.5504;0;0
-56.1551;-97.5504;0;0
-54.6196;-97.5504;0;0
-53.0841;-97.5504;0;0
-51.5486;-97.5504;0;0
-50.0131;-97.5504;0;0
-48.4776;-97.5504;0;0
-46.9421;-97.5504;0;0
-45.4066;-97.5504;0;0
-43.8711;-97.5504;0;0
-42.3356;-97.5504;0;0
-40.8001;-97.5504;0;0
-39.2646;-97.5504;0;0
-37.7291;-97.5504;0;0
-36.1936;-97.5504;0;0
